,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
37_17231815371201.png,A,D,B,E,C,C,B,A,A,A,A,D,A,A,D,C,D,A,C,D,D,B,E,B,E,E,B,E,B,E,D,E,D,B,E,E,C,A,D,A,C,B,A,D,B,D,A,A,B,A,D,B,B,D,A,D,B,B,A,B,C,D,D,C,C,B,B,A,B
37_17231829501301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231827261301.png,E,D,C,E,B,C,E,E,B,C,C,E,C,B,C,E,A,E,B,B,B,B,C,E,B,B,E,B,C,A,B,B,A,C,A,C,A,D,A,D,B,B,A,B,C,B,B,B,C,C,A,D,C,B,A,B,C,B,D,D,A,A,B,A,C,A,C,A,A
37_17231815191201.png,A,B,B,D,B,A,B,A,A,D,B,A,A,D,C,D,B,B,E,C,B,A,D,B,E,A,C,E,D,B,A,E,D,B,A,E,B,A,C,A,C,B,C,D,A,D,B,A,B,A,C,C,B,C,B,D,D,A,C,B,B,E,B,D,*,B,C,C,B
37_17231829191301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,B,C,C,B,B,A,B,B,C,A,C,A,A,B,A
37_17231829371301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231891451301.png,B,D,D,E,D,D,E,A,A,B,B,E,A,D,D,A,B,E,D,A,B,B,B,C,C,D,C,B,D,A,D,B,B,C,A,D,C,D,B,C,A,B,D,B,C,A,B,D,D,D,C,B,A,C,A,A,C,B,A,B,B,C,A,D,C,A,B,D,E
37_17231875651301.png,E,D,D,C,A,B,A,B,D,C,D,B,B,C,C,E,A,E,C,D,B,B,A,E,C,D,C,D,D,B,A,*,C,C,A,E,C,D,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,D
37_17231829551301.png,C,D,D,E,A,B,E,B,D,C,E,C,A,C,C,E,B,E,C,E,B,B,A,B,D,D,C,D,D,D,A,E,C,B,E,E,C,A,B,D,C,C,D,D,C,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231896501201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231893701201.png,A,A,C,D,C,A,B,A,A,D,C,D,A,E,D,C,D,A,D,D,D,D,E,B,C,B,C,E,D,A,D,D,C,C,E,E,E,A,D,A,C,B,A,D,A,E,B,A,D,D,E,C,B,D,C,D,C,B,A,A,B,C,C,C,B,B,B,A,A
37_17231874661201.png,A,D,B,D,C,E,B,A,A,A,D,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,*,A,E,D,B,E,E,C,D,D,A,C,A,D,D,D,D,A,B,B,A,D,C,B,D,B,D,B,C,C,B,C,C,B,C,C,B,B,A,D
37_17231886331201.png,E,D,B,D,C,A,B,A,A,A,D,D,A,C,D,A,D,A,C,D,B,B,E,B,E,E,B,E,E,E,D,E,C,B,E,E,C,A,D,A,*,B,A,D,B,D,A,A,B,C,D,B,B,D,A,D,B,B,A,B,B,B,A,C,C,B,A,A,A
37_17231890841301.png,E,D,D,E,D,E,E,B,B,D,E,C,D,D,C,C,B,E,C,B,A,C,E,B,B,B,C,C,B,A,C,C,C,E,A,D,C,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,B,C,C,B,B,A,A,B,C,C,C,A,A,C,A
37_17231875641301.png,E,D,D,E,C,A,E,B,A,E,E,C,E,E,C,E,B,E,A,D,B,B,A,A,C,D,C,B,D,E,A,E,D,B,B,D,C,B,A,D,A,C,D,B,D,A,D,C,C,A,B,B,C,B,E,C,B,B,B,D,A,B,C,A,C,A,A,C,C
37_17232178481201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231864031201.png,A,D,B,E,C,A,D,A,C,C,C,D,A,D,D,A,D,A,C,D,D,B,C,B,E,E,C,C,C,E,A,E,C,C,A,D,C,C,D,C,C,C,A,C,C,C,C,A,B,C,D,D,D,D,A,D,C,C,C,D,D,D,A,C,C,B,B,D,B
37_17231906241301.png,E,D,B,E,D,E,A,D,B,E,C,B,D,C,E,B,*,*,C,C,B,B,A,B,C,D,C,C,D,D,A,B,A,D,B,E,C,D,A,C,B,C,D,B,D,B,B,D,D,C,D,C,C,C,C,C,C,D,B,A,C,B,C,A,C,A,C,B,C
37_17232179331201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231891311301.png,E,D,B,E,D,B,A,E,D,C,E,C,D,C,C,C,B,A,D,B,B,B,A,B,C,D,B,D,E,D,A,E,C,B,B,B,C,B,A,D,B,B,D,C,B,B,D,C,C,C,B,A,C,D,A,C,C,B,C,D,B,B,C,A,C,A,D,C,D
37_17231815381201.png,A,D,B,D,C,C,B,A,C,A,A,D,A,A,D,C,D,A,C,D,D,B,E,B,E,B,B,E,B,E,E,B,D,E,E,C,C,A,D,A,C,B,A,D,B,B,A,A,B,A,D,B,B,D,B,D,B,B,C,A,C,D,E,D,D,D,A,C,D
37_17231828621201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231890941301.png,A,B,E,E,C,A,C,B,A,A,C,C,D,C,E,A,A,B,C,A,B,C,E,B,B,A,B,A,A,A,#,E,C,E,E,B,D,B,A,D,B,C,A,C,D,B,D,C,C,C,C,A,B,A,D,C,A,A,A,D,B,B,A,C,A,A,B,C,C
37_17231825061201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231896891301.png,D,D,A,E,E,C,D,E,D,C,B,A,D,B,D,C,E,B,A,D,B,B,E,B,A,B,E,B,B,D,A,B,E,E,A,C,D,D,C,C,B,C,B,B,C,A,D,B,C,A,A,C,D,B,E,A,D,B,C,A,A,C,D,B,D,A,B,C,A
37_17231827401301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231862461201.png,A,B,B,D,C,B,B,A,A,D,E,B,A,E,D,C,E,B,A,B,D,B,E,B,A,E,A,E,D,B,D,A,E,B,C,A,C,C,C,A,D,A,A,B,D,D,A,B,C,A,A,B,C,D,A,D,B,B,A,C,D,B,D,C,C,B,B,D,C
37_17231829171301.png,E,D,D,E,D,E,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,A,D,C,C,C,B,A,C,C,D,C,C,B,B,A,B,B,C,A,C,*,A,D,A
37_17232183081201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231869201201.png,A,D,B,D,C,A,B,A,A,A,E,D,A,E,D,A,D,B,C,D,D,B,E,B,E,E,B,E,D,A,B,E,C,B,A,E,C,B,E,A,C,B,A,D,B,E,A,A,B,A,C,B,B,D,A,D,B,B,A,B,A,C,B,D,A,B,B,A,B
37_17231890931301.png,E,D,D,E,D,B,E,B,D,B,C,D,C,C,C,E,B,E,C,A,B,B,A,B,C,D,C,B,A,C,A,B,E,C,B,C,D,B,A,C,D,B,C,A,C,A,C,C,C,B,D,C,E,B,D,C,C,A,B,D,B,C,A,A,C,A,C,B,C
37_17231906211301.png,E,D,E,E,D,E,A,B,E,B,E,C,A,E,A,E,E,E,C,A,B,D,A,A,D,A,C,E,C,C,A,E,A,A,E,A,C,B,A,D,B,B,A,B,D,D,D,C,C,C,C,B,A,D,E,C,C,B,A,A,A,B,C,A,C,A,B,A,B
37_17231815181201.png,A,C,B,C,E,A,A,D,C,D,#,*,A,A,D,A,D,A,B,B,D,A,B,E,D,A,B,D,D,B,A,D,E,B,B,E,C,C,D,A,C,A,B,A,D,C,B,A,B,A,E,A,A,D,C,D,B,B,A,C,D,E,B,C,B,A,B,D,B
37_17232180951201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231829451301.png,C,D,D,E,A,B,E,B,D,C,E,C,A,C,C,E,B,E,C,E,B,B,A,B,C,D,C,D,D,D,A,E,C,B,E,E,C,#,A,D,#,C,D,D,C,A,D,C,C,C,B,A,C,C,A,C,C,B,B,A,B,B,C,A,C,A,A,C,A
37_17231874531201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,E,E,E,C,A,D,A,C,A,A,B,B,D,A,A,B,C,D,B,B,E,C,D,B,B,B,A,A,C,D,D,C,B,A,A,D
37_17231824501301.png,E,B,D,E,D,D,E,E,#,B,A,B,D,D,C,E,B,E,E,A,A,B,A,E,A,D,C,C,A,D,D,E,B,B,B,C,C,B,A,D,B,C,C,D,A,A,D,C,C,D,B,C,C,D,D,D,C,B,B,D,B,B,C,A,C,A,A,B,C
37_17231890221201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231875691301.png,E,D,D,C,A,A,A,B,D,D,E,B,D,B,C,B,A,E,C,D,B,B,A,C,C,D,D,C,D,E,A,E,D,B,B,E,C,D,A,D,D,C,B,B,D,A,D,C,C,C,B,C,B,E,C,C,C,B,B,D,D,B,C,A,C,A,A,B,A
37_17231821121201.png,A,D,B,D,C,C,B,A,A,D,D,D,A,B,D,A,D,E,B,D,B,B,E,A,E,E,B,E,A,B,D,D,C,E,D,A,C,C,D,A,C,B,A,C,A,D,A,A,B,B,A,B,B,E,D,D,B,B,A,B,D,B,E,C,C,B,B,D,C
37_17231896611201.png,A,A,B,D,C,E,B,A,A,E,A,D,A,E,D,A,D,A,D,D,B,B,E,B,A,E,B,E,B,E,A,E,D,B,E,E,C,E,D,A,C,A,A,C,B,D,A,A,B,C,D,C,D,D,D,D,B,B,A,C,C,E,C,C,A,D,B,C,A
37_17231829281301.png,E,D,D,E,D,B,E,B,D,B,D,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,A,D,C,B,A,B,B,E,D,A,C,C,A,B,A,B,B,C,A,D,A,A,C,A
37_17231825141201.png,A,D,B,D,C,E,B,A,A,D,E,D,A,A,E,A,D,C,C,D,A,B,E,B,E,E,B,E,D,C,D,E,C,E,E,E,C,A,D,A,C,B,A,A,B,D,A,A,C,B,E,B,B,B,C,C,B,B,A,B,B,C,B,C,C,B,A,C,A
37_17231824341301.png,C,B,D,C,B,E,E,B,C,E,E,A,D,A,B,E,D,A,C,A,B,A,A,B,B,D,D,B,E,B,C,E,C,C,E,E,C,E,A,D,B,C,D,B,C,B,A,C,D,D,A,B,C,C,E,C,C,B,D,D,A,B,D,A,B,A,A,A,C
37_17231825681301.png,E,D,D,E,D,C,E,D,C,B,E,C,A,B,C,A,B,E,C,D,A,B,A,A,B,C,A,C,A,A,D,B,D,B,B,C,C,B,A,D,B,C,D,D,B,A,D,C,C,C,C,A,C,B,A,C,C,D,B,A,A,B,C,A,C,A,D,C,A
37_17231813291301.png,B,D,B,E,D,E,A,C,A,A,C,B,D,D,C,D,A,E,A,A,B,C,E,C,C,B,C,B,D,B,A,E,C,B,E,E,C,B,A,D,B,C,D,D,C,A,D,C,C,C,D,D,C,E,B,C,C,B,A,A,A,B,C,A,C,A,A,A,A
37_17231892281201.png,A,D,B,D,C,E,B,A,A,A,C,D,A,A,D,A,D,A,C,D,A,B,E,B,E,E,B,E,B,A,A,E,C,D,B,A,C,C,D,A,C,D,A,B,D,D,D,A,C,A,D,B,A,B,A,D,B,B,A,B,C,C,C,C,B,B,B,A,C
37_17231874391201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,B,B,E,D,B,E,B,C,A,E,C,B,E,E,C,C,D,A,#,B,B,C,D,D,A,A,C,A,E,D,C,E,A,D,B,B,C,B,C,A,D,C,C,B,B,A,B
37_17231890251201.png,A,D,B,D,C,A,B,A,A,D,D,D,A,C,D,A,D,B,C,B,D,B,E,B,E,E,C,E,D,B,A,E,C,B,D,E,A,B,D,A,C,B,A,D,D,D,A,A,B,A,E,D,B,D,A,D,A,B,A,B,D,B,A,C,C,B,B,A,B
37_17231875261301.png,E,D,C,C,D,D,E,E,E,B,A,D,D,C,A,E,D,E,B,D,B,B,A,B,C,D,C,D,B,E,A,E,E,D,B,E,C,B,A,D,B,C,D,B,B,A,D,C,C,C,B,A,C,B,E,C,C,B,B,A,A,B,C,A,C,A,A,C,D
37_17231815461201.png,A,B,B,D,C,E,B,A,A,D,D,D,A,C,D,A,D,A,C,D,A,B,E,B,E,E,B,E,E,A,A,E,C,B,E,E,E,B,D,A,C,B,A,D,B,D,C,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,B,C,C,B,B,A,B
37_17231893731201.png,A,B,B,D,C,C,B,A,A,A,E,D,A,D,D,A,A,D,E,B,A,A,D,B,B,E,C,D,B,A,E,D,D,C,C,C,B,C,D,A,C,A,A,C,D,E,B,A,B,B,A,B,B,E,C,D,B,B,A,B,D,C,E,B,C,B,B,A,A
37_17231896451201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231874561201.png,A,D,B,B,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,B,B,E,B,E,A,C,C,B,E,D,C,D,D,A,C,A,A,C,B,D,A,A,B,A,D,B,B,E,A,D,B,B,A,B,A,B,D,C,C,B,B,A,D
37_17231827671301.png,E,D,D,E,D,A,E,E,C,C,D,C,A,A,C,A,B,E,B,A,B,B,E,A,D,D,C,D,A,D,A,E,C,B,E,B,C,D,A,D,B,C,D,B,A,A,A,C,C,C,B,A,C,C,B,C,C,B,B,A,A,B,C,A,C,A,A,B,C
37_17231892821301.png,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D,E,A,B,C,D
37_17231865681201.png,E,D,B,D,C,A,B,A,A,D,D,D,A,C,D,A,A,A,C,B,A,C,E,B,E,E,B,E,E,D,D,B,E,C,B,E,C,A,D,A,C,B,A,B,A,D,B,A,B,A,E,B,B,D,A,D,B,B,A,A,A,C,B,C,B,B,B,D,A
37_17231886311201.png,A,B,B,A,A,E,C,A,A,B,C,B,C,E,B,A,E,A,B,B,B,D,E,E,E,E,A,E,B,D,A,E,C,D,B,E,C,B,D,D,C,B,B,D,D,D,B,A,B,D,D,B,B,C,A,C,B,B,A,D,D,C,A,C,C,C,B,A,B
37_17231890911301.png,E,B,D,E,B,A,E,B,D,E,E,C,B,C,D,E,B,E,C,A,E,E,C,D,A,D,C,D,A,B,A,E,C,B,A,E,C,B,D,D,A,A,D,D,C,A,A,C,D,C,D,A,C,E,A,C,C,B,B,D,A,B,B,A,A,A,A,A,A
37_17231874441201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,B,E,A,E,C,B,E,D,C,C,D,A,C,A,A,B,B,D,A,A,D,A,D,B,B,E,A,D,B,B,A,B,D,D,D,D,D,B,A,A,A
37_17232182641201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231827341301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231896481201.png,E,C,B,D,C,E,E,A,C,D,D,B,D,A,D,C,A,B,E,C,E,A,A,C,B,E,D,B,B,D,D,A,C,E,D,B,C,D,A,A,C,B,B,A,D,D,D,B,D,B,E,B,C,E,B,D,B,B,A,C,C,B,E,C,A,B,B,D,C
37_17232183981201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231828731201.png,A,B,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231864101201.png,A,B,B,D,C,B,B,A,C,E,D,D,B,A,D,A,E,C,A,D,A,B,E,B,E,C,A,E,A,B,C,D,E,C,A,C,C,B,D,A,D,A,C,B,D,D,A,A,B,D,B,C,B,D,C,D,B,B,A,C,B,C,D,C,C,B,C,D,D
37_17231847881301.png,E,D,E,E,D,B,A,B,D,E,C,C,B,E,B,E,B,E,C,A,A,A,D,B,C,C,E,E,A,D,D,B,B,D,C,E,C,B,A,D,B,D,D,D,B,A,D,C,C,C,B,C,C,B,D,C,C,D,A,D,A,B,B,B,C,A,A,B,A
37_17231893851201.png,A,B,B,D,C,C,B,A,A,B,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,C,E,C,E,D,E,C,B,B,B,B,C,D,A,C,B,A,B,B,D,A,A,D,C,E,D,B,B,A,D,B,B,A,B,D,C,C,C,B,B,B,A,B
37_17231885981201.png,A,D,B,D,C,C,B,A,A,C,B,D,A,B,D,A,D,A,C,D,D,B,E,B,D,E,C,E,A,A,D,E,E,B,B,E,C,B,A,A,C,B,A,B,A,A,B,B,B,C,B,B,C,D,D,D,B,B,A,A,D,C,D,C,B,B,B,C,B
37_17231825231201.png,E,D,B,D,C,E,B,A,A,E,C,D,A,E,D,A,B,B,C,D,B,B,E,B,E,E,B,E,B,E,A,D,D,C,B,E,C,C,D,A,C,B,A,B,A,D,A,A,B,A,A,B,D,D,B,D,B,B,A,A,A,B,B,C,C,C,B,A,B
37_17231829201301.png,E,D,D,E,D,B,E,B,D,C,E,C,A,C,C,B,B,E,E,D,B,B,A,B,C,D,C,D,D,E,A,E,C,B,E,E,C,B,A,D,B,B,D,D,C,A,D,C,C,C,B,A,C,C,C,C,C,B,B,A,B,A,A,A,C,A,A,C,A
37_17231890791301.png,A,D,D,E,D,E,E,C,E,C,E,C,A,E,C,E,B,E,C,D,B,A,E,B,C,D,C,B,D,E,D,B,D,B,E,E,C,B,A,D,A,C,D,D,A,A,D,C,C,A,B,C,C,B,D,C,B,B,A,A,A,B,B,A,B,A,B,A,B
37_17231891121301.png,E,D,C,E,C,B,E,D,E,D,A,D,A,E,A,E,B,A,C,A,A,C,A,B,B,E,B,A,E,A,D,E,D,C,A,A,C,A,D,B,B,C,D,D,C,A,A,C,C,C,A,A,C,B,E,B,B,B,B,D,A,B,C,A,C,A,A,B,A
37_17231896691301.png,B,B,D,E,D,B,E,E,A,E,D,E,D,E,B,E,A,E,E,D,B,C,C,C,A,D,D,D,D,E,D,B,B,B,B,E,D,D,A,D,A,C,A,B,D,B,A,C,C,B,D,B,C,E,E,C,C,B,B,A,A,B,B,A,C,A,A,C,D
37_17231828551201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231824331301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231886121201.png,A,C,B,D,C,E,E,A,A,B,E,D,A,C,B,A,D,E,C,E,D,B,A,B,A,E,C,B,E,E,B,E,C,C,E,E,E,D,A,A,A,A,D,B,D,D,B,A,C,B,E,C,B,E,D,C,B,B,C,C,A,C,E,C,B,A,B,D,B
37_17232182361201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231893821201.png,E,D,B,D,C,A,B,A,A,C,C,D,B,E,D,D,D,A,B,B,A,D,E,B,E,E,C,E,E,C,B,C,E,C,A,E,C,A,D,A,C,B,A,D,C,D,A,A,B,D,A,B,B,E,B,D,B,B,A,A,D,C,D,C,C,B,B,A,A
37_17231896861301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231896521201.png,A,B,D,D,C,A,D,A,D,D,A,D,A,B,D,B,A,B,B,D,B,D,E,B,A,E,D,C,E,A,D,B,E,B,B,C,D,C,D,A,C,D,D,B,D,E,A,A,D,C,B,C,B,D,C,D,A,B,C,D,D,A,E,A,C,A,D,C,D
37_17231863951201.png,A,D,B,D,C,E,B,A,A,D,E,D,A,C,E,A,D,A,C,D,D,B,E,B,E,E,B,E,E,B,A,D,C,B,A,C,C,A,D,A,C,B,A,D,A,D,D,A,B,B,A,B,A,D,C,D,B,B,A,A,C,E,E,C,B,B,B,D,A
37_17231821061201.png,D,D,B,D,C,A,B,A,A,E,C,D,A,A,D,A,D,E,C,A,B,A,E,B,D,E,C,E,B,A,C,E,B,B,E,E,C,E,D,A,C,B,A,C,A,D,A,A,D,A,D,B,A,C,C,D,B,B,A,A,E,B,D,C,C,B,B,D,A
37_17231815511201.png,A,D,B,D,C,E,B,A,A,C,E,D,A,E,D,A,D,A,C,D,A,A,E,B,E,E,B,E,B,A,A,E,C,B,E,E,E,C,D,A,C,B,B,E,B,D,A,A,B,C,D,B,B,D,B,D,B,B,A,B,D,C,C,C,C,B,B,A,B
37_17231815531201.png,A,D,C,D,C,A,B,A,A,C,E,D,A,A,D,A,D,B,D,D,A,B,E,B,E,E,B,E,E,A,A,E,C,B,E,B,B,A,D,A,C,B,A,B,B,D,A,A,B,A,E,C,B,D,B,D,A,B,A,B,D,C,C,C,C,B,B,A,B
37_17232182341201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231875471301.png,C,A,E,E,C,E,C,D,A,B,A,D,C,E,A,E,A,E,B,B,B,A,A,B,C,B,B,D,B,E,A,E,B,D,B,E,C,C,A,D,B,B,C,B,B,B,B,C,C,C,A,C,E,D,C,B,B,B,B,C,B,B,C,A,D,A,A,B,B
37_17232184391201.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
37_17231874641201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,C,D,A,D,A,C,D,D,B,E,B,B,E,B,E,B,E,A,E,C,B,#,E,C,C,D,A,#,A,A,D,A,D,A,A,B,A,E,B,B,B,A,D,B,B,A,E,D,D,#,C,C,B,B,A,A
37_17231828691201.png,A,D,B,D,C,E,B,A,A,A,E,D,A,D,D,A,D,A,C,D,D,B,E,B,E,E,B,E,D,C,A,E,C,B,E,E,C,C,D,A,C,B,A,B,D,D,A,A,B,A,A,B,B,D,B,D,B,B,A,B,D,C,D,C,C,B,B,A,B
37_17231869311201.png,A,D,#,D,C,A,B,A,A,D,E,D,A,A,E,A,A,E,C,D,E,A,E,B,A,E,C,E,B,C,D,D,E,E,#,C,B,B,D,A,C,A,A,D,B,D,A,A,B,B,D,C,B,D,B,D,B,B,A,B,D,C,A,C,B,B,B,A,D
37_17231893801201.png,A,B,B,D,C,E,B,A,A,C,C,D,A,A,D,A,D,A,C,D,B,D,E,B,E,D,C,E,C,A,A,E,A,C,B,D,C,C,D,A,C,A,A,C,B,D,A,B,B,B,D,B,B,D,C,D,B,B,A,A,B,A,D,C,C,A,B,A,C
37_17231865071301.png,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
